title,speaker,url,month,year
Lessons from past presidents,Doris Kearns Goodwin,/talks/doris_kearns_goodwin_lessons_from_past_presidents?language=en,Oct,2008
Are games better than life?,David Perry,/talks/david_perry_are_games_better_than_life?language=en,Oct,2008
Moving photos of extreme drug-resistant TB,James Nachtwey,/talks/james_nachtwey_moving_photos_of_extreme_drug_resistant_tb?language=en,Oct,2008
The Blur Building and other tech-empowered architecture,Liz Diller,/talks/liz_diller_the_blur_building_and_other_tech_empowered_architecture?language=en,Oct,2008
Politics and religion are technologies,Noah Feldman,/talks/noah_feldman_politics_and_religion_are_technologies?language=en,Oct,2008
Things I've learned in my life so far,Stefan Sagmeister,/talks/stefan_sagmeister_things_i_ve_learned_in_my_life_so_far?language=en,Sep,2008
Robots will invade our lives,Rodney Brooks,/talks/rodney_brooks_robots_will_invade_our_lives?language=en,Sep,2008
Human nature and the blank slate,Steven Pinker,/talks/steven_pinker_human_nature_and_the_blank_slate?language=en,Sep,2008
"Playtime with Pleo, your robotic dinosaur friend",Caleb Chung,/talks/caleb_chung_playtime_with_pleo_your_robotic_dinosaur_friend?language=en,Sep,2008
Remember to say thank you,Laura Trice,/talks/laura_trice_remember_to_say_thank_you?language=en,Sep,2008
The psychology of evil,Philip Zimbardo,/talks/philip_zimbardo_the_psychology_of_evil?language=en,Sep,2008
Health and the human mind,Marvin Minsky,/talks/marvin_minsky_health_and_the_human_mind?language=en,Sep,2008
How to pitch to a VC,David S. Rose,/talks/david_s_rose_how_to_pitch_to_a_vc?language=en,Sep,2008
What security means to me,Eve Ensler,/talks/eve_ensler_what_security_means_to_me?language=en,Sep,2008
The moral roots of liberals and conservatives,Jonathan Haidt,/talks/jonathan_haidt_the_moral_roots_of_liberals_and_conservatives?language=en,Sep,2008
What's wrong with school lunches,Ann Cooper,/talks/ann_cooper_what_s_wrong_with_school_lunches?language=en,Sep,2008
The camel's hump,Keith Bellows,/talks/keith_bellows_the_camel_s_hump?language=en,Sep,2008
Life in the deep oceans,David Gallo,/talks/david_gallo_life_in_the_deep_oceans?language=en,Sep,2008
A free digital library,Brewster Kahle,/talks/brewster_kahle_a_free_digital_library?language=en,Sep,2008
How to survive a nuclear attack,Irwin Redlener,/talks/irwin_redlener_how_to_survive_a_nuclear_attack?language=en,Sep,2008
How humans and animals can live together,Jane Goodall,/talks/jane_goodall_how_humans_and_animals_can_live_together?language=en,Sep,2008
What we think we know,Jonathan Drori,/talks/jonathan_drori_what_we_think_we_know?language=en,Sep,2008
"The web is more than ""better TV""",Peter Hirshberg,/talks/peter_hirshberg_the_web_is_more_than_better_tv?language=en,Sep,2008
Our next giant leap,Peter Diamandis,/talks/peter_diamandis_our_next_giant_leap?language=en,Sep,2008
"DNA folding, in detail",Paul Rothemund,/talks/paul_rothemund_dna_folding_in_detail?language=en,Sep,2008
"A talking, squawking parrot",Einstein the Parrot,/talks/einstein_the_parrot_a_talking_squawking_parrot?language=en,Aug,2008
How I became an activist,Ory Okolloh,/talks/ory_okolloh_how_i_became_an_activist?language=en,Aug,2008
Kids can teach themselves,Sugata Mitra,/talks/sugata_mitra_kids_can_teach_themselves?language=en,Aug,2008
"Great piano performances, recreated",John Q. Walker,/talks/john_q_walker_great_piano_performances_recreated?language=en,Aug,2008
"""The Dog Song""",Nellie McKay,/talks/nellie_mckay_the_dog_song?language=en,Aug,2008
Dog-friendly dog training,Ian Dunbar,/talks/ian_dunbar_dog_friendly_dog_training?language=en,Aug,2008
Close-up card magic with a twist,Lennart Green,/talks/lennart_green_close_up_card_magic_with_a_twist?language=en,Aug,2008
How photography connects us,David Griffin,/talks/david_griffin_how_photography_connects_us?language=en,Aug,2008
A family tree for humanity,Spencer Wells,/talks/spencer_wells_a_family_tree_for_humanity?language=en,Aug,2008
Shedding light on dark matter,Patricia Burchat,/talks/patricia_burchat_shedding_light_on_dark_matter?language=en,Aug,2008
Watch me fold origami (blindfolded),Bruno Bowden + Rufus Cappadocia,/talks/bruno_bowden_rufus_cappadocia_watch_me_fold_origami_blindfolded?language=en,Aug,2008
The math and magic of origami,Robert Lang,/talks/robert_lang_the_math_and_magic_of_origami?language=en,Jul,2008
A computer that works like the brain,Kwabena Boahen,/talks/kwabena_boahen_a_computer_that_works_like_the_brain?language=en,Jul,2008
"The next 5,000 days of the web",Kevin Kelly,/talks/kevin_kelly_the_next_5_000_days_of_the_web?language=en,Jul,2008
A tour of modern architecture,Reed Kroloff,/talks/reed_kroloff_a_tour_of_modern_architecture?language=en,Jul,2008
The web as art,Jonathan Harris,/talks/jonathan_harris_the_web_as_art?language=en,Jul,2008
A dig for humanity's origins,Louise Leakey,/talks/louise_leakey_a_dig_for_humanity_s_origins?language=en,Jul,2008
On humanity,Chris Abani,/talks/chris_abani_on_humanity?language=en,Jul,2008
The wonder of Zulu wire art,Marisa Fick-Jordan,/talks/marisa_fick_jordan_the_wonder_of_zulu_wire_art?language=en,Jul,2008
The new era of positive psychology,Martin Seligman,/talks/martin_seligman_the_new_era_of_positive_psychology?language=en,Jul,2008
Brain magic,Keith Barry,/talks/keith_barry_brain_magic?language=en,Jul,2008
My year of living biblically,A.J. Jacobs,/talks/a_j_jacobs_my_year_of_living_biblically?language=en,Jul,2008
On technology and faith,Billy Graham,/talks/billy_graham_on_technology_and_faith?language=en,Jul,2008
The brain in love,Helen Fisher,/talks/helen_fisher_the_brain_in_love?language=en,Jul,2008
Let's look for life in the outer solar system,Freeman Dyson,/talks/freeman_dyson_let_s_look_for_life_in_the_outer_solar_system?language=en,Jul,2008
"""Mother of Pearl,"" ""If I Had You""",Nellie McKay,/talks/nellie_mckay_mother_of_pearl_if_i_had_you?language=en,Jul,2008
Institutions vs. collaboration,Clay Shirky,/talks/clay_shirky_institutions_vs_collaboration?language=en,Jul,2008
What happens when you lose everything,David Hoffman,/talks/david_hoffman_what_happens_when_you_lose_everything?language=en,Jul,2008
Animate characters by evolving them,Torsten Reil,/talks/torsten_reil_animate_characters_by_evolving_them?language=en,Jul,2008
A hero of the Congo forest,Corneille Ewango,/talks/corneille_ewango_a_hero_of_the_congo_forest?language=en,Jul,2008
"""Peace on Earth""",Raul Midon,/talks/raul_midon_peace_on_earth?language=en,Jul,2008
The story of a girl,Rick Smolan,/talks/rick_smolan_the_story_of_a_girl?language=en,Jul,2008
Stephen Hawking's zero g flight,Peter Diamandis,/talks/peter_diamandis_stephen_hawking_s_zero_g_flight?language=en,Jun,2008
"""Clonie""",Nellie McKay,/talks/nellie_mckay_clonie?language=en,Jun,2008
"One Laptop per Child, two years on",Nicholas Negroponte,/talks/nicholas_negroponte_one_laptop_per_child_two_years_on?language=en,Jun,2008
The transformative power of classical music,Benjamin Zander,/talks/benjamin_zander_the_transformative_power_of_classical_music?language=en,Jun,2008
Surprising stats about child carseats,Steven Levitt,/talks/steven_levitt_surprising_stats_about_child_carseats?language=en,Jun,2008
A mobile fridge for vaccines,Adam Grosser,/talks/adam_grosser_a_mobile_fridge_for_vaccines?language=en,Jun,2008
Robots inspired by cockroach ingenuity,Robert Full,/talks/robert_full_robots_inspired_by_cockroach_ingenuity?language=en,Jun,2008
Your genes are not your fate,Dean Ornish,/talks/dean_ornish_your_genes_are_not_your_fate?language=en,Jun,2008
Turning powerful stats into art,Chris Jordan,/talks/chris_jordan_turning_powerful_stats_into_art?language=en,Jun,2008
The birth of the computer,George Dyson,/talks/george_dyson_the_birth_of_the_computer?language=en,Jun,2008
The ancestor of language,Murray Gell-Mann,/talks/murray_gell_mann_the_ancestor_of_language?language=en,Jun,2008
The worldwide web of belief and ritual,Wade Davis,/talks/wade_davis_the_worldwide_web_of_belief_and_ritual?language=en,Jun,2008
"Archeology, animal photography, BBQ ...",Nathan Myhrvold,/talks/nathan_myhrvold_archeology_animal_photography_bbq?language=en,Jun,2008
"Memes and ""temes""",Susan Blackmore,/talks/susan_blackmore_memes_and_temes?language=en,Jun,2008
"The ""bottom billion""",Paul Collier,/talks/paul_collier_the_bottom_billion?language=en,May,2008
A hospital tour in Nigeria,Seyi Oyesola,/talks/seyi_oyesola_a_hospital_tour_in_nigeria?language=en,May,2008
Moving sculpture,Arthur Ganson,/talks/arthur_ganson_moving_sculpture?language=en,May,2008
Designing objects that tell stories,Yves Béhar,/talks/yves_behar_designing_objects_that_tell_stories?language=en,May,2008
The astonishing hidden world of the deep ocean,Robert Ballard,/talks/robert_ballard_the_astonishing_hidden_world_of_the_deep_ocean?language=en,May,2008
What's wrong with what we eat,Mark Bittman,/talks/mark_bittman_what_s_wrong_with_what_we_eat?language=en,May,2008
How the news distorts our worldview,Alisa Miller,/talks/alisa_miller_how_the_news_distorts_our_worldview?language=en,May,2008
A thought experiment on the intelligence of crows,Joshua Klein,/talks/joshua_klein_a_thought_experiment_on_the_intelligence_of_crows?language=en,May,2008
Juggling as art ... and science,Michael Moschen,/talks/michael_moschen_juggling_as_art_and_science?language=en,May,2008
Can we domesticate germs?,Paul Ewald,/talks/paul_ewald_can_we_domesticate_germs?language=en,May,2008
6 ways mushrooms can save the world,Paul Stamets,/talks/paul_stamets_6_ways_mushrooms_can_save_the_world?language=en,May,2008
The thinking behind 50x15,Hector Ruiz,/talks/hector_ruiz_the_thinking_behind_50x15?language=en,May,2008
Wake up! It's They Might Be Giants!,They Might Be Giants,/talks/they_might_be_giants_wake_up_it_s_they_might_be_giants?language=en,Apr,2008
CERN's supercollider,Brian Cox,/talks/brian_cox_cern_s_supercollider?language=en,Apr,2008
Making sense of string theory,Brian Greene,/talks/brian_greene_making_sense_of_string_theory?language=en,Apr,2008
Where does creativity hide?,Amy Tan,/talks/amy_tan_where_does_creativity_hide?language=en,Apr,2008
World-class health care,Ernest Madu,/talks/ernest_madu_world_class_health_care?language=en,Apr,2008
The new open-source economics,Yochai Benkler,/talks/yochai_benkler_the_new_open_source_economics?language=en,Apr,2008
Inventing instruments that unlock new music,Tod Machover + Dan Ellsey,/talks/tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music?language=en,Apr,2008
Free or cheap Wii Remote hacks,Johnny Lee,/talks/johnny_lee_free_or_cheap_wii_remote_hacks?language=en,Apr,2008
New thinking on the climate crisis,Al Gore,/talks/al_gore_new_thinking_on_the_climate_crisis?language=en,Apr,2008
Questioning the universe,Stephen Hawking,/talks/stephen_hawking_questioning_the_universe?language=en,Apr,2008
A new kind of music video,Jakob Trollback,/talks/jakob_trollback_a_new_kind_of_music_video?language=en,Apr,2008
Sputnik mania,David Hoffman,/talks/david_hoffman_sputnik_mania?language=en,Apr,2008
The search for the true face of Leonardo,Siegfried Woldhek,/talks/siegfried_woldhek_the_search_for_the_true_face_of_leonardo?language=en,Apr,2008
The call to learn,Clifford Stoll,/talks/clifford_stoll_the_call_to_learn?language=en,Mar,2008
A look inside the brain in real time,Christopher deCharms,/talks/christopher_decharms_a_look_inside_the_brain_in_real_time?language=en,Mar,2008
My green agenda for architecture,Norman Foster,/talks/norman_foster_my_green_agenda_for_architecture?language=en,Mar,2008
My wish: Find the next Einstein in Africa,Neil Turok,/talks/neil_turok_my_wish_find_the_next_einstein_in_africa?language=en,Mar,2008
My wish: The Charter for Compassion,Karen Armstrong,/talks/karen_armstrong_my_wish_the_charter_for_compassion?language=en,Mar,2008
My wish: Once Upon a School,Dave Eggers,/talks/dave_eggers_my_wish_once_upon_a_school?language=en,Mar,2008
My days as a young rebel,Frank Gehry,/talks/frank_gehry_my_days_as_a_young_rebel?language=en,Mar,2008
My stroke of insight,Jill Bolte Taylor,/talks/jill_bolte_taylor_my_stroke_of_insight?language=en,Mar,2008
"5 predictions, from 1984",Nicholas Negroponte,/talks/nicholas_negroponte_5_predictions_from_1984?language=en,Mar,2008
On the verge of creating synthetic life,Craig Venter,/talks/craig_venter_on_the_verge_of_creating_synthetic_life?language=en,Mar,2008
A powerful idea about ideas,Alan Kay,/talks/alan_kay_a_powerful_idea_about_ideas?language=en,Mar,2008
A preview of the WorldWide Telescope,Roy Gould + Curtis Wong,/talks/roy_gould_curtis_wong_a_preview_of_the_worldwide_telescope?language=en,Feb,2008
Model rocketry,Steve Jurvetson,/talks/steve_jurvetson_model_rocketry?language=en,Feb,2008
A parable for Kenya,Joseph Lekuton,/talks/joseph_lekuton_a_parable_for_kenya?language=en,Feb,2008
Juggle and jest,Raspyni Brothers,/talks/raspyni_brothers_juggle_and_jest?language=en,Feb,2008
The Jill and Julia Show,Jill Sobule + Julia Sweeney,/talks/jill_sobule_julia_sweeney_the_jill_and_julia_show?language=en,Feb,2008
Building uniqueness,Moshe Safdie,/talks/moshe_safdie_building_uniqueness?language=en,Feb,2008
The story of Project Orion,George Dyson,/talks/george_dyson_the_story_of_project_orion?language=en,Feb,2008
The untouchable music of the theremin,Pamelia Kurstin,/talks/pamelia_kurstin_the_untouchable_music_of_the_theremin?language=en,Feb,2008
The new power of collaboration,Howard Rheingold,/talks/howard_rheingold_the_new_power_of_collaboration?language=en,Feb,2008
A plant's-eye view,Michael Pollan,/talks/michael_pollan_a_plant_s_eye_view?language=en,Feb,2008
An illustrated journey through Rome,David Macaulay,/talks/david_macaulay_an_illustrated_journey_through_rome?language=en,Feb,2008
A song of the city,Jaime Lerner,/talks/jaime_lerner_a_song_of_the_city?language=en,Feb,2008
The idea behind Zipcar (and what comes next),Robin Chase,/talks/robin_chase_the_idea_behind_zipcar_and_what_comes_next?language=en,Jan,2008
TED's nonprofit transition,Chris Anderson,/talks/chris_anderson_ted_s_nonprofit_transition?language=en,Jan,2008
An unusual glimpse at celebrity,Alison Jackson,/talks/alison_jackson_an_unusual_glimpse_at_celebrity?language=en,Jan,2008
The music wars,David Pogue,/talks/david_pogue_the_music_wars?language=en,Jan,2008
The life-long learner,Bernie Dunlap,/talks/bernie_dunlap_the_life_long_learner?language=en,Jan,2008
"Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,/talks/bill_strickland_rebuilding_a_neighborhood_with_beauty_dignity_hope?language=en,Jan,2008
"""Tembererana""",Raul Midon,/talks/raul_midon_tembererana?language=en,Jan,2008
"A master architect asks, Now what?",Frank Gehry,/talks/frank_gehry_a_master_architect_asks_now_what?language=en,Jan,2008
Treat design as art,Paola Antonelli,/talks/paola_antonelli_treat_design_as_art?language=en,Jan,2008
Underwater astonishments,David Gallo,/talks/david_gallo_underwater_astonishments?language=en,Jan,2008
The mystery box,J.J. Abrams,/talks/j_j_abrams_the_mystery_box?language=en,Jan,2008
The emergent genius of ant colonies,Deborah Gordon,/talks/deborah_gordon_the_emergent_genius_of_ant_colonies?language=en,Jan,2008
We're worried about local warming ... in your lap,Yossi Vardi,/talks/yossi_vardi_we_re_worried_about_local_warming_in_your_lap?language=en,Jan,2008
Tales of passion,Isabel Allende,/talks/isabel_allende_tales_of_passion?language=en,Jan,2008
5 dangerous things you should let your kids do,Gever Tulley,/talks/gever_tulley_5_dangerous_things_you_should_let_your_kids_do?language=en,Dec,2007
The lost art of letter-writing,Lakshmi Pratury,/talks/lakshmi_pratury_the_lost_art_of_letter_writing?language=en,Dec,2007
Why aren't we more compassionate?,Daniel Goleman,/talks/daniel_goleman_why_aren_t_we_more_compassionate?language=en,Dec,2007
"A performance of ""Mathemagic""",Arthur Benjamin,/talks/arthur_benjamin_a_performance_of_mathemagic?language=en,Dec,2007
Winning the oil endgame,Amory Lovins,/talks/amory_lovins_winning_the_oil_endgame?language=en,Dec,2007
"Beauty, truth and ... physics?",Murray Gell-Mann,/talks/murray_gell_mann_beauty_truth_and_physics?language=en,Dec,2007
Design and destiny,Philippe Starck,/talks/philippe_starck_design_and_destiny?language=en,Dec,2007
The fractals at the heart of African designs,Ron Eglash,/talks/ron_eglash_the_fractals_at_the_heart_of_african_designs?language=en,Nov,2007
